id,date,text,fav,rt,quote,reply
1275780222898409473,2020-06-24T13:18:02Z,"fall pippin apples, painted by royal charles steadman, 1926 https://t.co/9JlusMKkMr",26,2,NA,NA
1275734924876750848,2020-06-24T10:18:02Z,"peaches, painted by james marion shull, 1913 https://t.co/Ypp60fiw7V",17,0,NA,NA
1275689628243288065,2020-06-24T07:18:03Z,"gibbs apples, painted by deborah griscom passmore, 1900 https://t.co/roFICiotyd",34,5,NA,NA
1275644329319641091,2020-06-24T04:18:03Z,"victor roselle, painted by deborah griscom passmore, 1906 https://t.co/Z3HTEXXSda",62,18,NA,NA
1275599028420374528,2020-06-24T01:18:02Z,"summer rambo apples, painted by mary daisy arnold, 1912 https://t.co/xAozPI2eiY",19,1,NA,NA
1275553730956386304,2020-06-23T22:18:02Z,"eureka lemons, painted by ellen isham schutt, 1912 https://t.co/iil7wMFgQF",41,11,NA,NA
1275508432074727424,2020-06-23T19:18:02Z,"belmont apples, painted by amanda almira newton, 1911 https://t.co/qUCq8Mcvj0",18,3,NA,NA
1275463134036103168,2020-06-23T16:18:02Z,"barouni olives, painted by james marion shull, 1930 https://t.co/1ZUeLVGvXl",32,4,NA,NA
1275417835053826051,2020-06-23T13:18:02Z,"gabara strawberries, painted by amanda almira newton, 1906 https://t.co/iUaQtS7Z3m",35,11,NA,NA
1275372536037994503,2020-06-23T10:18:02Z,"stark apples, painted by mary daisy arnold, 1912 https://t.co/Bcae5vrFOe",14,1,NA,NA
1275327237370204160,2020-06-23T07:18:02Z,"dominie apples, painted by amanda almira newton, 1912 https://t.co/ffYdZalbhM",21,3,NA,NA
1275281938236899328,2020-06-23T04:18:02Z,"kossuth apples, painted by bertha heiges, 1899 https://t.co/wcEIFSaq0g",33,5,NA,NA
1275236638902218758,2020-06-23T01:18:02Z,"jonathan apples, painted by james marion shull, 1913 https://t.co/cma8RY0rth",25,2,NA,NA
1275191342121971713,2020-06-22T22:18:02Z,"colon peaches, painted by deborah griscom passmore, 1903 https://t.co/oALSfNwkTQ",20,3,NA,NA
1275146042707599360,2020-06-22T19:18:02Z,"kaighn apples, painted by mary daisy arnold, 1913 https://t.co/eJKtWNHtAZ",11,3,NA,NA
1275100744106958849,2020-06-22T16:18:02Z,"lady sweet apples, painted by bertha heiges, 1899 https://t.co/eAArXINkwB",26,4,NA,NA
1275055448857604096,2020-06-22T13:18:03Z,"fresh green lemons, 1910 https://t.co/0Bu3rzLyQ7",29,5,NA,NA
1275010148566622208,2020-06-22T10:18:02Z,"sport lemons, painted by amanda almira newton, 1905 https://t.co/DsGh4KDc7I",67,15,NA,NA
1274964849492033536,2020-06-22T07:18:02Z,"grapefruits, painted by james marion shull, 1919 https://t.co/cPOpEapRph",18,1,NA,NA
1274919552350973954,2020-06-22T04:18:02Z,"wealthy apples, painted by bertha heiges, 1904 https://t.co/VfnwVysCFT",31,3,NA,NA
1274874252131328000,2020-06-22T01:18:02Z,"king tangors, painted by elsie e. lower, 1911 https://t.co/kbP8SpScA5",56,11,NA,NA
1274828955829235712,2020-06-21T22:18:02Z,"anjou pears, painted by ellen isham schutt, 1912 https://t.co/oTKe1nyiTz",41,11,NA,NA
1274783656830103553,2020-06-21T19:18:02Z,"apples, painted by amanda almira newton, 1910 https://t.co/ii19n4fMfc",23,1,NA,NA
1274738357487034372,2020-06-21T16:18:02Z,"stanard apples, painted by deborah griscom passmore, 1895 https://t.co/AagDxTnQLs",18,3,NA,NA
1274693057745584131,2020-06-21T13:18:02Z,"rabun apples, painted by amanda almira newton, 1912 https://t.co/ikWjqppxyR",15,2,NA,NA
1274647760185114624,2020-06-21T10:18:02Z,"conkling peaches, painted by amanda almira newton, 1911 https://t.co/Dg2XgKu25h",48,10,NA,NA
1274602459982295040,2020-06-21T07:18:02Z,"kieth plums, painted by bertha heiges, 1901 https://t.co/FUGCrplPwm",24,6,NA,NA
1274557162434396160,2020-06-21T04:18:02Z,"kerr dwarf peaches, painted by deborah griscom passmore, 1895 https://t.co/sKJriBMuPk",30,6,NA,NA
1274511867092758533,2020-06-21T01:18:03Z,"roditelsky cherries, painted by amanda almira newton, 1911 https://t.co/rg9SKWX8Fp",73,18,NA,NA
1274466566805962752,2020-06-20T22:18:02Z,"york state prune plums, painted by amanda almira newton, 1913 https://t.co/KXmQzftiSq",24,3,NA,NA
1274421268113059840,2020-06-20T19:18:02Z,"pineapple quinces, painted by royal charles steadman, 1918 https://t.co/F4GcLzqDO9",29,7,NA,NA
1274375971886391297,2020-06-20T16:18:03Z,"lady sweet apples, painted by deborah griscom passmore, 1903 https://t.co/R8AgTpGAFh",21,1,NA,NA
1274330672300081152,2020-06-20T13:18:02Z,"montmorency de bourgueil cherries, painted by ellen isham schutt, 1911 https://t.co/ghcmOzyqKo",40,11,NA,NA
1274285373754167296,2020-06-20T10:18:02Z,"delicious apples, painted by james marion shull, 1935 https://t.co/YLVpS7nYIG",14,2,NA,NA
1274240076365434883,2020-06-20T07:18:03Z,"newfane apples, painted by james marion shull, 1938 https://t.co/EifpTBlw9x",25,6,NA,NA
1274194773847363586,2020-06-20T04:18:02Z,"sweet pippin apples, painted by ellen isham schutt, 1903 https://t.co/zEi20NZKuX",29,6,NA,NA
1274149477129969664,2020-06-20T01:18:02Z,"salome apples, painted by deborah griscom passmore, 1906 https://t.co/RTQxwYin79",21,4,NA,NA
1274104182035734530,2020-06-19T22:18:03Z,"pecans, painted by bertha heiges, 1904 https://t.co/o8kkzsYIkU",61,16,NA,NA
1274058879349846016,2020-06-19T19:18:02Z,"mortons sweet apples, painted by deborah griscom passmore, 1899 https://t.co/gIyP0PA5wP",11,1,NA,NA
1274013580111691778,2020-06-19T16:18:02Z,"blakemore strawberries, 1935 https://t.co/57EEH8IvUA",32,9,NA,NA
1273968282945511427,2020-06-19T13:18:02Z,"york stripe apples, painted by elsie e. lower, 1906 https://t.co/Ndcn2v3LMN",27,5,NA,NA
1273922987071176704,2020-06-19T10:18:03Z,"patardia grapefruits, painted by mary daisy arnold, 1914 https://t.co/vclb2mAQQu",28,2,NA,NA
1273877685991690240,2020-06-19T07:18:02Z,"green crimean apples, painted by bertha heiges, 1896 https://t.co/v0cr5Y3Utj",25,5,NA,NA
1273832387995025409,2020-06-19T04:18:02Z,"rosette apples, painted by james marion shull, 1911 https://t.co/6L0JQO0vpQ",32,2,NA,NA
1273787091546066946,2020-06-19T01:18:03Z,"gem strawberries, painted by royal charles steadman, 1916 https://t.co/0LZcPdPUDZ",82,17,NA,NA
1273741794107224064,2020-06-18T22:18:03Z,"voronesh rosy apples, painted by bertha heiges, 1897 https://t.co/LHbUHU0S4v",19,5,NA,NA
1273696493338152960,2020-06-18T19:18:02Z,"skeels pippin apples, painted by deborah griscom passmore, 1898 https://t.co/Xb7qGLVQv5",19,3,NA,NA
1273651193185615873,2020-06-18T16:18:02Z,"vanderpool red apples, painted by mary daisy arnold, 1914 https://t.co/sfsd0vQey3",11,4,NA,NA
1273605895587459072,2020-06-18T13:18:02Z,"dula beauty apples, painted by bertha heiges, 1903 https://t.co/f7KcIVAzvO",24,5,NA,NA
1273560597527838720,2020-06-18T10:18:02Z,"poorhouse apples, painted by amanda almira newton, 1908 https://t.co/owpRFXlUr4",15,2,NA,NA
1273515300432957440,2020-06-18T07:18:03Z,"parsons early peaches, painted by bertha heiges, 1900 https://t.co/CpYAnAXKQ8",20,3,NA,NA
1273469999684792320,2020-06-18T04:18:02Z,"collamer apples, painted by elsie e. lower, 1908 https://t.co/zRRwd1wxRp",15,4,NA,NA
1273424701100965888,2020-06-18T01:18:02Z,"beidler strawberries, painted by elsie e. lower, 1909 https://t.co/Hw21zcHOJY",69,13,NA,NA
1273379406308757504,2020-06-17T22:18:03Z,"winesap apples, painted by deborah griscom passmore, 1900 https://t.co/EqCEMvHvJV",18,3,NA,NA
1273334106567270406,2020-06-17T19:18:03Z,"queen apples, painted by royal charles steadman, 1925 https://t.co/2hRM6ZXEEV",22,2,NA,NA
1273288803935858689,2020-06-17T16:18:02Z,"st. hilaire apples, painted by elsie e. lower, 1904 https://t.co/0mOyl1IJP8",21,4,NA,NA
1273243507675688961,2020-06-17T13:18:02Z,"victor loquats, painted by deborah griscom passmore, 1909 https://t.co/cTqePdpIZG",64,22,NA,NA
1273198209188290561,2020-06-17T10:18:02Z,"kansas queen strawberries, painted by royal charles steadman, 1916 https://t.co/E5r9BNoZ5k",63,16,NA,NA
1273152912911413251,2020-06-17T07:18:03Z,"eureka lemons, painted by elsie e. lower, 1910 https://t.co/RCQENPCdo8",32,7,NA,NA
1273107615762038784,2020-06-17T04:18:03Z,calvilla di san salvatore apples https://t.co/RxDErfmqmf,38,7,NA,NA
1273062315189911554,2020-06-17T01:18:02Z,"missouri pippin apples, painted by mary daisy arnold, 1913 https://t.co/r7KVuqBr4m",28,3,NA,NA
1273017016534761472,2020-06-16T22:18:02Z,"baldwin apples, painted by amanda almira newton, 1912 https://t.co/u1c5E2H8kO",33,7,NA,NA
1272971716378034176,2020-06-16T19:18:02Z,"clapps favorite pears, painted by royal charles steadman, 1922 https://t.co/cPsFUXzz39",47,11,NA,NA
1272926421430628352,2020-06-16T16:18:03Z,"switzer apples, painted by mary daisy arnold, 1917 https://t.co/2sKcAFSPd1",28,4,NA,NA
1272881121173237763,2020-06-16T13:18:02Z,"cherries, painted by james marion shull, 1913 https://t.co/GZ8EymAMEG",30,5,NA,NA
1272835821922660352,2020-06-16T10:18:02Z,"evelyn apples, painted by elsie e. lower, 1907 https://t.co/61Cy1j5H9t",31,4,NA,NA
1272790525846802433,2020-06-16T07:18:03Z,"mcmullen apples, painted by bertha heiges, 1905 https://t.co/KJMnPE8ZwO",25,6,NA,NA
1272745225945923584,2020-06-16T04:18:02Z,"summer queen apples, painted by amanda almira newton, 1912 https://t.co/2dlZbJ4UN6",24,9,NA,NA
1272699926061871107,2020-06-16T01:18:02Z,"clemons apples, painted by amanda almira newton, 1905 https://t.co/MpQtbOLSng",15,6,NA,NA
1272654626928553985,2020-06-15T22:18:02Z,"babbitt apples, painted by mary daisy arnold, 1915 https://t.co/9XUg6n4Rzv",15,4,NA,NA
1272609328285970432,2020-06-15T19:18:02Z,"ingram apples, painted by mary daisy arnold https://t.co/jMt5OrHOIy",22,5,NA,NA
1272564031157485574,2020-06-15T16:18:02Z,"servan blanc grapes, painted by amanda almira newton, 1909 https://t.co/YiNbnGS63n",66,15,NA,NA
1272518731755696134,2020-06-15T13:18:02Z,"bethel apples, painted by royal charles steadman, 1927 https://t.co/YPsoXb21os",28,6,NA,NA
1272473435273232384,2020-06-15T10:18:03Z,"bartlett pears, painted by bertha heiges, 1903 https://t.co/SmOaLGNRv7",31,8,NA,NA
1272428134411849729,2020-06-15T07:18:02Z,"mammee apple, painted by ellen isham schutt, 1909 https://t.co/9mv8g8xRss",33,7,NA,NA
1272382838449377280,2020-06-15T04:18:03Z,"indian favorite apples, painted by ellen isham schutt, 1904 https://t.co/fmDM0cj15z",26,6,NA,NA
1272337537185353728,2020-06-15T01:18:02Z,"liveland raspberry apples, painted by royal charles steadman, 1925 https://t.co/kYHCvFsCAP",21,5,NA,NA
1272292237871702016,2020-06-14T22:18:02Z,"lemons, painted by james marion shull, 1913 https://t.co/7o5FvX7nWT",33,3,NA,NA
1272246943423459328,2020-06-14T19:18:03Z,"rome apples, painted by ellen isham schutt, 1912 https://t.co/FT1yhN2pae",30,8,NA,NA
1272201641391828992,2020-06-14T16:18:02Z,"sutton apples, painted by royal charles steadman, 1916 https://t.co/rPgrQpxP7S",20,5,NA,NA
1272156345584648192,2020-06-14T13:18:02Z,"peaches, 1904 https://t.co/XgRAK24EO7",57,9,NA,NA
1272111045717315585,2020-06-14T10:18:02Z,"montefivil grapes, painted by james marion shull https://t.co/VxupLwaxUX",44,7,NA,NA
1272065745044660226,2020-06-14T07:18:02Z,"martha apples, painted by mary daisy arnold https://t.co/XJNvZWsTxF",22,5,NA,NA
1272020448482480130,2020-06-14T04:18:02Z,"cherries, painted by james marion shull, 1909 https://t.co/xHPnhtIr4A",39,5,NA,NA
1271975149772800001,2020-06-14T01:18:02Z,"wiest pears, painted by bertha heiges, 1899 https://t.co/fu0EMOIOEI",20,5,NA,NA
1271929852967280640,2020-06-13T22:18:02Z,"rhode island greening apples, painted by deborah griscom passmore, 1908 https://t.co/3wbWCeDazB",26,5,NA,NA
1271884555855597568,2020-06-13T19:18:03Z,"mann apples, painted by royal charles steadman, 1918 https://t.co/qOveHnf3sE",23,6,NA,NA
1271839254977507328,2020-06-13T16:18:02Z,"waldo peaches, painted by deborah griscom passmore, 1902 https://t.co/AwSVfkfqyK",22,1,NA,NA
1271793955126951936,2020-06-13T13:18:02Z,nitodal grapes https://t.co/qFOtxq8KJU,51,9,NA,NA
1271748656182378497,2020-06-13T10:18:02Z,"orenco apples, painted by deborah griscom passmore, 1908 https://t.co/rA7lXUXkXa",15,5,NA,NA
1271703360031223809,2020-06-13T07:18:02Z,"apples, painted by james marion shull, 1913 https://t.co/CZ6WBKl8KM",24,4,NA,NA
1271658060130353152,2020-06-13T04:18:02Z,"sutton apples, painted by amanda almira newton, 1912 https://t.co/DAIlqDwgRZ",15,1,NA,NA
1271612763425501184,2020-06-13T01:18:02Z,"kraus apples, painted by deborah griscom passmore, 1902 https://t.co/mfmqMoH5jq",16,3,NA,NA
1271567464166330369,2020-06-12T22:18:02Z,"kossuth apples, painted by deborah griscom passmore, 1897 https://t.co/6ZH8mm5INy",24,3,NA,NA
1271522166110998528,2020-06-12T19:18:02Z,"lord palmerston peaches, painted by bertha heiges, 1902 https://t.co/uZ9NyBhnTk",22,7,NA,NA
1271476867212566529,2020-06-12T16:18:02Z,"missouri pippin apples, painted by elsie e. lower, 1911 https://t.co/6Mol0Iw2fe",24,5,NA,NA
1271431570063122434,2020-06-12T13:18:03Z,"nonpareil oranges, painted by deborah griscom passmore, 1894 https://t.co/LYMlfYLvbi",71,21,NA,NA
1271386267477893120,2020-06-12T10:18:02Z,"kelsey plums, painted by mary daisy arnold, 1912 https://t.co/FNpbmgs5vS",26,2,NA,NA
1271340970835992576,2020-06-12T07:18:02Z,https://t.co/HPd5MC3Ceh,51,10,NA,NA
1271295674332483584,2020-06-12T04:18:02Z,"clapp pears, painted by deborah griscom passmore, 1907 https://t.co/zBcgJlDoHx",33,8,NA,NA
1271250375421513728,2020-06-12T01:18:02Z,"early hiley peaches, painted by mary daisy arnold, 1937 https://t.co/QhwIevBXLf",25,1,NA,NA
1271234665307725824,2020-06-12T00:15:37Z,"white hale peaches, painted by mary daisy arnold, 1939 https://t.co/eEBJkpMRbM",33,6,NA,NA
1271230335691354114,2020-06-11T23:58:25Z,"langdon apples, painted by amanda almira newton, 1911 https://t.co/sTyzZPl8qC",15,4,NA,NA
1271205075969425408,2020-06-11T22:18:02Z,"smyrna figs, painted by bertha heiges, 1898 https://t.co/9c0bueiNcL",37,7,NA,NA
1271159778278924289,2020-06-11T19:18:02Z,"petite douce rousse apples, painted by mary daisy arnold, 1928 https://t.co/orm1A89BXw",15,3,NA,NA
1271114478042492929,2020-06-11T16:18:02Z,"clark seedling apples, painted by bertha heiges, 1898 https://t.co/kmdXavmXIZ",23,1,NA,NA
1271069183086714881,2020-06-11T13:18:03Z,"winstone peaches, painted by mary daisy arnold, 1916 https://t.co/7W9zXyulld",31,4,NA,NA
1271023881558491137,2020-06-11T10:18:02Z,"no blow apples, painted by deborah griscom passmore, 1905 https://t.co/IwgpPe2R7K",28,6,NA,NA
1270978584367165440,2020-06-11T07:18:02Z,"lea strawberries, painted by mary daisy arnold, 1915 https://t.co/9SKAXrrlMf",70,18,NA,NA
1270887986696032256,2020-06-11T01:18:02Z,"red section baldwin apples, painted by amanda almira newton, 1915 https://t.co/g5j4kplrFc",18,3,NA,NA
1270842685847244801,2020-06-10T22:18:02Z,"alphonse mangoes, painted by ellen isham schutt, 1912 https://t.co/wITwwqHYoA",31,2,NA,NA
1270797390140723200,2020-06-10T19:18:02Z,"bughorn apples, painted by royal charles steadman, 1924 https://t.co/1uXarYLwFu",15,3,NA,NA
1270752092878073856,2020-06-10T16:18:03Z,"gano apples, painted by amanda almira newton, 1907 https://t.co/pTjoXI6oVw",34,8,NA,NA
1270706794470313985,2020-06-10T13:18:03Z,"peaches, 1907 https://t.co/rdHocnqSOP",28,2,NA,NA
1270661494682693633,2020-06-10T10:18:02Z,"elrose peaches, painted by amanda almira newton, 1911 https://t.co/KhprjMWo8e",18,2,NA,NA
1270616193947234305,2020-06-10T07:18:02Z,"white queen plums, painted by bertha heiges, 1903 https://t.co/rwMz2aSXCI",33,5,NA,NA
1270570897498226688,2020-06-10T04:18:02Z,"grosse mignone peaches, painted by amanda almira newton, 1910 https://t.co/Mw3HlQA7um",31,5,NA,NA
1270525600189394944,2020-06-10T01:18:02Z,"quality peaches, painted by william henry prestele, 1893 https://t.co/koBruTMno7",33,10,NA,NA
1270480299520999425,2020-06-09T22:18:02Z,"grapefruits, painted by ellen isham schutt, 1909 https://t.co/ibeoru3V9F",30,6,NA,NA
1270435003269181441,2020-06-09T19:18:02Z,"northwestern greening apples, painted by ellen isham schutt, 1912 https://t.co/zGv9F9giWf",24,4,NA,NA
1270389703137624067,2020-06-09T16:18:02Z,"doils autumn apples, painted by william henry prestele, 1894 https://t.co/fbpCKFpkbl",35,10,NA,NA
1270344406868955138,2020-06-09T13:18:03Z,"perry russet apples, painted by mary daisy arnold, 1913 https://t.co/zVaDnZnaOG",19,2,NA,NA
1270299107387535361,2020-06-09T10:18:02Z,"red astrachan apples, painted by bertha heiges, 1903 https://t.co/To5CqVf0fn",20,2,NA,NA
1270253808904355842,2020-06-09T07:18:02Z,"cabashea apples, painted by amanda almira newton, 1905 https://t.co/ottMxloxwS",16,3,NA,NA
1270208511020941312,2020-06-09T04:18:03Z,"yant strawberries, painted by elsie e. lower, 1907 https://t.co/iC94pPjX5S",67,19,NA,NA
1270163211736674304,2020-06-09T01:18:02Z,"apples, painted by james marion shull, 1912 https://t.co/yOpaJW6Yqj",41,7,NA,NA
1270117914453008384,2020-06-08T22:18:03Z,"independence apples, painted by deborah griscom passmore, 1910 https://t.co/IVNMClEIP7",17,5,NA,NA
1270072615801982976,2020-06-08T19:18:03Z,"black oxford apples, painted by amanda almira newton, 1913 https://t.co/UVaB63nkmf",31,6,NA,NA
1270027314374443008,2020-06-08T16:18:02Z,"carman peaches, painted by mary daisy arnold, 1936 https://t.co/vD6pYymFKU",13,4,NA,NA
1269982018265202691,2020-06-08T13:18:02Z,"jewell peaches, painted by deborah griscom passmore, 1903 https://t.co/qAFEXFssSQ",29,6,NA,NA
1269936719966568449,2020-06-08T10:18:02Z,"hog island apples, painted by royal charles steadman, 1927 https://t.co/eFySLfzdm5",16,3,NA,NA
1269891421906984960,2020-06-08T07:18:03Z,"summer pippin apples, painted by royal charles steadman, 1925 https://t.co/NsTS6cpqPE",22,4,NA,NA
1269846121389547521,2020-06-08T04:18:02Z,"gillingham peaches, painted by amanda almira newton, 1911 https://t.co/SeRzEkWIX8",24,3,NA,NA
1269800823363563520,2020-06-08T01:18:02Z,"stayman apples, painted by james marion shull, 1928 https://t.co/ABDVqa0Fla",24,1,NA,NA
1269755523726839808,2020-06-07T22:18:02Z,"belle of georgia peaches, painted by deborah griscom passmore, 1901 https://t.co/wv47oxMqqA",27,2,NA,NA
1269710224560029696,2020-06-07T19:18:02Z,"gideon apples, painted by bertha heiges, 1899 https://t.co/jgPPZ6UwHk",19,6,NA,NA
1269664929079898117,2020-06-07T16:18:02Z,"quality peaches, painted by bertha heiges, 1899 https://t.co/NETkIB1OPq",53,7,NA,NA
1269619628449214470,2020-06-07T13:18:02Z,"windsor apples, painted by deborah griscom passmore, 1900 https://t.co/YwhgdYGFNj",13,2,NA,NA
1269574330154807296,2020-06-07T10:18:02Z,"studleys seedling apples, painted by deborah griscom passmore, 1894 https://t.co/TBi0ps2lvM",19,5,NA,NA
1269529033273835521,2020-06-07T07:18:02Z,"chabot plums, painted by deborah griscom passmore, 1901 https://t.co/C4vIqd6Yh7",30,5,NA,NA
1269483731296763904,2020-06-07T04:18:02Z,"catawba blueberries, painted by james marion shull, 1940 https://t.co/UA1ijJv1AC",100,19,NA,NA
1269438434176712706,2020-06-07T01:18:02Z,"lehigh greening apples, painted by bertha heiges, 1899 https://t.co/dld2E6f9qj",18,4,NA,NA
1269393135957798912,2020-06-06T22:18:02Z,"persia peaches, painted by bertha heiges, 1904 https://t.co/ZnKnmheIcq",20,3,NA,NA
1269347839924035584,2020-06-06T19:18:03Z,"canada reinette apples, painted by amanda almira newton, 1915 https://t.co/rUGCltOgGm",17,4,NA,NA
1269302539817631744,2020-06-06T16:18:02Z,"logan apples, painted by amanda almira newton, 1914 https://t.co/fCTB3b0es6",26,3,NA,NA
1269257241376419840,2020-06-06T13:18:02Z,"st. medard cherries, painted by amanda almira newton, 1911 https://t.co/qh9VESTzKx",67,20,NA,NA
1269211942821883904,2020-06-06T10:18:02Z,"bashaw apples, painted by deborah griscom passmore, 1901 https://t.co/EmuiMaNe6P",12,4,NA,NA
1269166644279996425,2020-06-06T07:18:02Z,"america plums, painted by bertha heiges, 1901 https://t.co/7Ta7zZjopd",17,3,NA,NA
1269121346413326336,2020-06-06T04:18:02Z,"skinner apples, painted by elsie e. lower, 1906 https://t.co/deETTbDycf",27,4,NA,NA
1269076046936064000,2020-06-06T01:18:02Z,"mcmahon apples, painted by elsie e. lower, 1908 https://t.co/FOGktNYcCL",25,3,NA,NA
1269030749543337984,2020-06-05T22:18:02Z,"pineapple quinces, painted by bertha heiges, 1898 https://t.co/3pY5AagOEy",36,12,NA,NA
1268985449776705536,2020-06-05T19:18:02Z,"fill basket apples, painted by bertha heiges, 1901 https://t.co/dcAZbvl2bK",22,6,NA,NA
1268940151184490497,2020-06-05T16:18:02Z,"berenice peaches, painted by deborah griscom passmore, 1902 https://t.co/lVXY8LOAWc",21,3,NA,NA
1268894854823546880,2020-06-05T13:18:02Z,"gandy strawberries, painted by bertha heiges, 1897 https://t.co/86wk4CGvkH",29,8,NA,NA
1268849556155854848,2020-06-05T10:18:02Z,"chinese peaches, painted by deborah griscom passmore, 1893 https://t.co/7feGUfNK50",28,8,NA,NA
1268804256070381568,2020-06-05T07:18:02Z,"korai plums, painted by deborah griscom passmore, 1896 https://t.co/WKXeQzqUD9",23,3,NA,NA
1268758957356539906,2020-06-05T04:18:02Z,"yellow newtown apples, painted by bertha heiges, 1897 https://t.co/HqedX4gs28",18,7,NA,NA
1268713660211331072,2020-06-05T01:18:02Z,"doyenne jamain pears, painted by deborah griscom passmore, 1900 https://t.co/ui0fKCuBsq",31,9,NA,NA
1268668360650178560,2020-06-04T22:18:02Z,"pond plums, painted by royal charles steadman, 1919 https://t.co/MUOufMi1dS",18,2,NA,NA
1268623063895048192,2020-06-04T19:18:02Z,"helen peaches, painted by mary daisy arnold, 1914 https://t.co/2XhwkbvkO9",57,11,NA,NA
1268577764455505920,2020-06-04T16:18:02Z,"newtown apples, painted by james marion shull, 1909 https://t.co/4PCBnFCdbS",22,5,NA,NA
1268532466832125958,2020-06-04T13:18:02Z,"tecor apples, painted by l. c. c. krieger, 1939 https://t.co/RFqjDnNzmD",15,5,NA,NA
1268487166226620417,2020-06-04T10:18:02Z,"oranges, painted by james marion shull https://t.co/a6m6XCb9iW",42,3,NA,NA
1268441868263493637,2020-06-04T07:18:02Z,"florence apples, painted by amanda almira newton, 1921 https://t.co/k9xHoqGNbg",22,4,NA,NA
1268396569239281665,2020-06-04T04:18:02Z,"budded grapefruits, painted by ellen isham schutt, 1914 https://t.co/z0xIpwVCT6",36,7,NA,NA
1268351272727396352,2020-06-04T01:18:02Z,"newtown apples, painted by james marion shull, 1909 https://t.co/OpsZ7NBuOV",34,5,NA,NA
1268305974185488384,2020-06-03T22:18:02Z,"kossuth apples, painted by deborah griscom passmore, 1897 https://t.co/SJXVlLvuPY",22,6,NA,NA
1268260673231847424,2020-06-03T19:18:02Z,"perry russet apples, painted by mary daisy arnold, 1913 https://t.co/rGQ9iDoCih",30,4,NA,NA
1268215378397638656,2020-06-03T16:18:03Z,"purple king plums, painted by royal charles steadman, 1929 https://t.co/7XUwKmgqwy",34,7,NA,NA
1268170075871182850,2020-06-03T13:18:02Z,"mccarty grapefruits, painted by mary daisy arnold, 1918 https://t.co/Dc81Bt9v3W",21,1,NA,NA
1268124781645164551,2020-06-03T10:18:03Z,"apples, painted by james marion shull, 1910 https://t.co/b3c5WrCUj2",26,3,NA,NA
1268079481131905024,2020-06-03T07:18:02Z,"totafari mangoes, painted by mary daisy arnold, 1914 https://t.co/MyuHagmNdM",45,6,NA,NA
1268034184418713600,2020-06-03T04:18:03Z,"maynor strawberries, painted by deborah griscom passmore, 1900 https://t.co/3g6ikhSwnX",86,26,NA,NA
1267988884677255169,2020-06-03T01:18:02Z,"summer rambo apples, painted by deborah griscom passmore, 1897 https://t.co/uSl9L57lcg",33,10,NA,NA
1267943585569095680,2020-06-02T22:18:02Z,"godbey persimmons, painted by royal charles steadman, 1924 https://t.co/1Kmyvm9JAm",28,2,NA,NA
1267898286804889600,2020-06-02T19:18:02Z,"bosnian apples, painted by deborah griscom passmore, 1902 https://t.co/brdBrdQXx7",36,8,NA,NA
1267852989315731459,2020-06-02T16:18:02Z,"stones eureka apples, painted by deborah griscom passmore, 1895 https://t.co/Qr5rVG0hL8",28,4,NA,NA
1267807692090826754,2020-06-02T13:18:03Z,"arkansas black apples, painted by ellen isham schutt, 1909 https://t.co/OM7gLvrBFC",12,5,NA,NA
1267762390763835392,2020-06-02T10:18:02Z,"rambo apples, painted by mary daisy arnold, 1912 https://t.co/by9d2A6LCw",19,4,NA,NA
1267717091022344193,2020-06-02T07:18:02Z,"thompson improved oranges, painted by amanda almira newton, 1908 https://t.co/Ohmp3HhXLV",53,13,NA,NA
1267671792442675200,2020-06-02T04:18:02Z,"cornell fancy apples, painted by amanda almira newton, 1911 https://t.co/cZ0VbHMC3R",18,1,NA,NA
1267626496673214464,2020-06-02T01:18:02Z,"stayman bud sport apples, 1932 https://t.co/gQ4UBGrTjG",23,7,NA,NA
1267581196260663298,2020-06-01T22:18:02Z,"lemons, painted by ellen isham schutt, 1909 https://t.co/fonCTTi45l",34,5,NA,NA
1267535900721856512,2020-06-01T19:18:03Z,"juicy bite apples, painted by deborah griscom passmore, 1896 https://t.co/bQwOt6hr21",10,1,NA,NA
1267490599206187008,2020-06-01T16:18:02Z,"red &amp; green sweet apples, painted by amanda almira newton, 1911 https://t.co/R8kMcmBAZr",21,3,NA,NA
1267445300571987968,2020-06-01T13:18:02Z,"gano apples, painted by amanda almira newton, 1907 https://t.co/1RAKnohE35",23,6,NA,NA
1267400002860494851,2020-06-01T10:18:02Z,"bergamont lime limeberry, painted by elsie e. lower, 1908 https://t.co/Qtv3pnIw0A",40,14,NA,NA
1267354704255705088,2020-06-01T07:18:02Z,"english morello cherries, painted by james marion shull, 1931 https://t.co/IIWlOz8J0b",40,9,NA,NA
1267309407181737984,2020-06-01T04:18:02Z,"persimmons, painted by amanda almira newton, 1916 https://t.co/yyGY0hjdUb",51,9,NA,NA
1267264110359543809,2020-06-01T01:18:03Z,"alabama strawberries, 1891 https://t.co/QarKswgWjF",38,4,NA,NA
1267218812014784512,2020-05-31T22:18:03Z,"climax apples, painted by bertha heiges, 1903 https://t.co/9BZ5lnAi5Q",20,4,NA,NA
1267173511451164672,2020-05-31T19:18:02Z,"washington navel oranges, painted by deborah griscom passmore, 1909 https://t.co/UQQlOaOzVQ",25,2,NA,NA
1267128210761736193,2020-05-31T16:18:02Z,"oranges, painted by james marion shull, 1916 https://t.co/JbDQO4YRAF",30,4,NA,NA
